GUID,NameSet,StreetAddress,City,State,ZipCode,NationalID,TelephoneNumber,TelephoneCountryCode,Birthday,EmailAddress,Username,Domain,Company,Occupation,Centimeters,Kilograms,BloodType,Vehicle,Color
5a64778c-07a5-4cd5-93bb-6c049a037554,American,"4037 Michigan Avenue",Pittsburgh,PA,15213,209-72-9025,724-590-5463,1,5/19/1951,ChasityDWhitehouse@rhyta.com,Proughat,findforsave.com,Sagebrush,"Web designer",160,62.6,B+,"1995 Ford Thunderbird",Brown
3cc7ead1-be4f-48a8-bae4-d7553a3f2d1d,American,"403 Five Points",Baltimore,MD,21201,213-84-8328,443-242-5205,1,5/13/1952,AyeshaMKeating@gustr.com,Nerty1952,cosinspired.com,"Frame Scene","Short-order cook",170,80.2,A+,"2009 Ford Falcon",Green
e7f7668f-4894-4d2f-b492-c66d705b0b0d,American,"2831 Davis Court",Chauncey,IL,62466,360-44-5371,618-947-7201,1,7/10/1996,TimothyDRichmond@rhyta.com,Quarearce,CapZilla.com,Prospa-Pal,"Billing clerk",176,63.2,A+,"1993 Ford Scorpio",Green
a2407178-ec35-4a54-8167-5ad418921b11,American,"1232 Thorn Street",Cody,WY,82414,520-29-8620,307-578-3174,1,3/15/1959,MiriamMOwens@superrito.com,Thadjoble,PopupQuote.com,"Magik Gray","Political geographer",165,104.4,A+,"2011 Nissan Juke",Green
45828a15-f76d-424f-b6fc-8809b1389b86,American,"3158 Sardis Sta","Fort Worth",TX,76104,629-88-7490,817-680-2139,1,1/13/1954,SandraCCalloway@teleworm.us,Yourch54,illicitjunta.com,"CSK Auto","Orthopedic nurse",160,70.6,B+,"2014 Lincoln MKS",Blue
9aefa139-f6ff-4917-903f-3c043142c392,American,"1469 Poplar Street","Park Forest",IL,60466,349-74-6018,708-748-0190,1,6/17/1963,SebastianHMcGee@armyspy.com,Hathapsonel,grupowe.com,"Turtle's Records & Tapes","Printing machine operator",171,75.2,O+,"2001 Audi A3",Blue
7e203b1b-2e5b-470a-909f-49e1c8bea8ce,American,"4638 Bridge Street",Sapulpa,OK,74066,447-02-4343,918-883-7698,1,9/8/1983,LeahWFloyd@einrot.com,Preols,dimitrismelitas.com,Prestiga-Biz,"Benefits clerk",160,48.5,B+,"2002 Dodge Viper",Purple
50c46bdc-c8c7-4c77-8ee8-333a6d098bfc,American,"3931 August Lane",Farmerville,LA,71241,438-93-0842,318-368-7986,1,11/10/1986,KayleneFWallace@fleckens.hu,Andued,starsandroots.com,"Blockbuster Music","Restaurant manager",167,93.5,O+,"2010 Pontiac Vibe",Purple
41f505da-14ac-41dc-bd54-8b7a3a60d3a6,American,"1310 Lucky Duck Drive",Crafton,PA,15205,197-05-0770,412-915-5505,1,1/24/1991,AmandaRWise@teleworm.us,Herry1991,bscycsh.com,"Red Owl","Floor installer",172,67.3,A+,"2006 Audi TT",Yellow
f528db1f-914f-4992-887c-fc88402faaae,American,"2841 Worthington Drive",Plano,TX,75024,630-56-0202,972-605-4950,1,2/24/1961,CharlotteKButler@dayrep.com,Gessookin1961,graphisofteast.com,"Glicks Furniture","Air-conditioning mechanic",163,64.8,A+,"2003 Mahindra Armada",Orange
1f736c03-c3fc-41fd-9529-851caa1fd158,American,"2813 Hillview Drive",Atlanta,GA,30339,671-16-7677,706-979-5328,1,10/26/1957,MikeDMiramontes@dayrep.com,Inceiren,timbyte.com,"Media Play","Die maker",171,79.7,AB+,"2011 Infiniti G25",Blue
776c89fa-ae4b-41fc-bc36-1f1a02cadf9b,American,"3538 Kooter Lane",Charlotte,NC,28202,685-05-8949,704-431-5666,1,5/6/1986,StephenPChappell@einrot.com,Samings,ctlabastida.com,Burstein-Applebee,"Pilates instructor",188,66.2,O+,"2008 Nissan Qashqai",Black
daf0c7b0-1406-4c7c-b7f4-66ebb0d4fa9f,American,"2619 Dog Hill Lane",Palco,KS,67657,510-18-5785,785-737-9796,1,3/26/1997,MargaretJMcKnight@armyspy.com,Rivertand,nsngjru.com,"Desert Garden Help","PBX installer",161,87.0,O+,"2010 Scion xB",Red
d1a1be9d-02d2-4daf-960b-bf21b118eccd,American,"3803 Elk City Road",Indianapolis,IN,46204,303-86-1557,317-972-1421,1,8/21/1963,KathrynBHawkins@jourrapide.com,Plachad,brettgurman.com,"Pro Garden Management","Insurance investigator",165,62.0,A+,"2004 Subaru Legacy",Green
f76d5d82-6c8e-4dd4-a504-dfca6292e67e,American,"4935 Highland View Drive","Fair Oaks",CA,95628,571-83-2724,916-589-3955,1,11/25/1966,LouisECarter@jourrapide.com,Spoself,soupadupasoups.com,"Scotty's Builders Supply","Urology nurse",185,88.6,O+,"2003 Spyker C8",Blue
16af465a-0cd7-41bf-9edc-e811f1313536,American,"4901 Polk Street",Tucson,AZ,85701,601-96-8465,520-861-6337,1,8/31/1995,RaymondPLash@superrito.com,Gues1995,llinars.com,"Father & Son","Contract specialist",185,67.4,O+,"2005 Daihatsu Naked",Black
0db9484f-ac30-4aa4-83ee-ad5d4ee8ce44,American,"2841 Private Lane",Albany,GA,31707,253-84-1772,229-349-5411,1,3/30/1993,PaulMMontgomery@dayrep.com,Artimessill,chrrealty.com,"Boston Sea Party","Prepress technician",168,101.7,A+,"2011 Chevrolet HHR",Black
bdb3ba53-71cb-40b3-a6b9-8c32113f10ba,American,"1429 Beechwood Drive",Bridgeville,PA,15017,187-52-9083,412-221-3082,1,12/27/1945,TracyMMontag@teleworm.us,Dowanceares45,goredello.com,Monlinks,Tilesetter,165,99.8,O+,"2006 Infiniti QX56",Blue
1c5493ee-a24f-459a-acbe-13985bad108e,American,"2350 Hilltop Drive",Amarillo,TX,79101,461-54-9953,806-326-3674,1,5/24/1949,GeraldineGWeaver@cuvox.de,Morme1949,keywestsoulfood.com,"Big A Auto Parts","Securities analyst",167,66.4,B+,"1994 Ferrari 512 TR",Red
df70371f-5956-444e-8efa-62fa19863179,American,"3333 Carolyns Circle",Dallas,TX,75204,640-98-8550,214-768-9275,1,10/14/1974,MelanieDLanham@teleworm.us,Epaid1974,nymphobrand.com,Musicland,"Hand packager",155,84.0,B+,"1998 Renault Twingo",Purple
a67613b1-c52c-43c3-bc4f-83383a86951c,American,"2359 Grasselli Street",Merrimack,NH,03054,001-72-9551,603-423-9217,1,12/21/1976,PaulaTThornton@jourrapide.com,Thdre1976,thebackfortyllc.com,"Mostow Co.","Payroll assistant",166,90.2,A+,"2009 Citroen Berlingo",Green
fe8b5013-0883-4345-9d84-fabfa1a17920,American,"4590 Margaret Street",Houston,TX,77092,465-21-6168,713-957-9521,1,10/31/1973,PatricaJCowley@dayrep.com,Ficheres,technichols.com,"Mars Music","Support service manager",160,75.0,O+,"1999 Volkswagen Fusca",Purple
cc75d769-cdb7-4358-ad75-c9b47812b4de,American,"4754 Broadway Street",Florence,SC,29501,249-93-1989,843-674-2397,1,6/2/1953,IanEAndrade@superrito.com,Hicassele,hyyslzk.com,"Magna Consulting","Paratransit driver",185,109.1,AB+,"2007 Renault Grand Espace",Blue
2e6d5636-dfa9-4fea-bad9-67168ad7be51,American,"2579 Cottrill Lane",Stlouis,MO,63101,496-12-9098,314-412-5429,1,11/3/1948,RobertKHoffman@cuvox.de,Donot1948,anthropon.com,Foxmoor,"Elementary school teacher",181,65.4,B+,"2009 Opel Astra",Orange
b81b573d-0e3a-4ba2-a7ae-fa203f0e271f,American,"2575 Walkers Ridge Way",Westchester,IL,60154,318-66-6606,630-255-8268,1,9/20/1968,SamuelPAguilar@einrot.com,Hoel1968,freefilego.com,"Ruehl No. 925","Policy analyst",168,91.3,O+,"2009 Maybach 57",Green
026356a5-6890-4831-b65c-8ac32e772a2a,American,"2752 Barnes Avenue",Loveland,OH,45140,300-48-7500,513-677-2955,1,1/22/1967,PennyTMikkelson@cuvox.de,Sapieverever,trianglecult.com,"Gamma Realty","Geographic information specialist",158,59.8,O+,"2009 Ford Taurus X",Brown
5bfe8b9f-40ef-4d9c-a079-f9b85c64c35d,American,"3074 Hillview Street",Columbia,SC,29201,655-20-1333,803-734-2814,1,12/2/1970,PhilipEFurguson@jourrapide.com,Thlent,colormetshirt.com,"Great Clothes","College counselor",168,111.0,O+,"2001 Pontiac Firebird",Blue
c45efd17-d032-4934-b54e-a825d27e04f3,American,"31 Oak Way",Daykin,NE,68338,506-26-8526,402-446-2568,1,2/27/1951,BeverleyEFann@einrot.com,Offor1951,bmfitalia.com,"Friendly Interior Design","Clinical social worker",160,82.1,B+,"2007 Nissan Hardbody",Green
def4d126-f543-488b-9f2b-bd0f2176e8a7,American,"4537 Sunset Drive","Pine Bluff",AR,71601,430-39-4281,870-639-8704,1,11/4/1953,CharlesLAntonio@dayrep.com,Monceseduct1953,veracitystore.com,Maxi-Tech,"Labor contractor",171,82.5,O+,"1996 Peugeot Touareg",Orange
0852a534-cdfc-409d-93dd-de96c877cfec,American,"2073 Golden Street",Miami,FL,33176,262-19-1209,305-607-3228,1,8/30/1967,CorneliusNWu@rhyta.com,Whomand,ituif.com,"Infinite Wealth","Government accountant",168,103.8,O+,"1992 Audi Coupe",Blue
de5ac100-b101-4386-9ac6-5a67b0952bb2,American,"38 Nuzum Court","Orchard Park",NY,14127,094-22-8757,716-662-1028,1,10/18/1978,WilliamSBarlow@gustr.com,Youblearded,mdandt.com,"Electronics Source","Agricultural product sorter",179,108.0,O+,"1993 Citroen BX",Blue
ed7e67e3-2f5d-48c7-950b-3407b11134b9,American,"2506 Church Street",Brooklyn,NY,11226,075-40-2169,718-462-9721,1,3/1/1977,CarrieJBorrego@cuvox.de,Neand1977,dgpaysagiste.com,"Handy Andy Home Improvement Center",Adjuster,162,67.1,A+,"2002 Ford Ranger",Red
49497a79-2c54-427a-8459-9e6f276c0205,American,"3213 Jones Avenue",Hays,NC,28635,689-01-8267,336-696-6330,1,7/26/1982,JamesEBlackwell@dayrep.com,Hathingthe,MoneyKnocking.com,"Chase Pitkin","Conference service coordinator",171,68.6,AB+,"2010 Porsche Cayenne",Orange
c8d719b2-248b-4fb2-993b-18829e5703b8,American,"1284 Breezewood Court",Caldwell,KS,67022,512-17-0358,620-447-2704,1,8/18/1985,RosellaWFinch@einrot.com,Herhatiought1985,cifingi.com,"Mission Realty","Vocational education teacher",158,98.2,B+,"2007 Chrysler Town & Country",Yellow
68e96508-c396-4168-9c75-4f2efeda067b,American,"4605 Henery Street",Wichita,KS,67202,515-20-3857,316-842-0737,1,9/25/1996,SusanLLewis@einrot.com,Meppyinks,hoardersbazaar.com,Elek-Tek,"Applied mathematician",163,64.5,B+,"1998 Proton Perdana",Blue
ff6dff1c-7d0c-407c-8c7a-660ac0e68bce,American,"2797 Boone Street",Riviera,TX,78379,635-10-2818,361-296-3688,1,7/29/1977,JamesLHardiman@superrito.com,Fachur,CrucialLinks.com,"Reliable Garden Management","Station agent",169,67.0,A+,"2001 Mercury Sable",Blue
d415054f-f82b-412c-898d-d49b5ca70db2,American,"4261 Hinkle Lake Road",Roxbury,MA,02119,013-84-6499,617-541-9132,1,12/9/1991,DoraDLeake@einrot.com,Rinuing,dlapb.com,"Woolf Brothers","Textile machine operator",165,95.4,O+,"2004 Cadillac DeVille",Blue
d9bad9a2-ba98-4545-8a22-3fb4b70b3112,American,"1464 Oak Avenue","North Chicago",IL,60064,330-02-6401,847-938-9509,1,6/29/1934,MatthewMLinder@teleworm.us,Beire1934,wetaggy.com,"Friendly Interior Design","Certified respiratory therapist",178,75.6,A+,"2002 Acura EL",Blue
c3facd8b-5976-4271-a802-b826af7307a5,American,"3547 George Street",Gainesville,FL,32601,592-18-6169,352-531-4260,1,3/17/1945,CherylLJones@gustr.com,Thoo1945,itkibusa.com,"Magik Grey","Dinkey operator",165,82.5,O+,"2002 Lancia Thesis",Green
1c631d5c-6b8e-44d8-8516-861e96979856,American,"2100 Carolina Avenue",Harlingen,TX,78550,449-99-1594,956-841-2785,1,10/11/1962,CaroleBJones@cuvox.de,Loger1962,topfundinfo.com,"Odyssey Records & Tapes","EEO officer",160,70.8,A+,"2011 Toyota Sequoia",Purple
3f13f6e5-1068-4943-b223-91b8fa6aac46,American,"3655 Lyon Avenue",Framingham,MA,01702,013-48-2646,508-879-4449,1,11/5/1964,WilliamCMaser@rhyta.com,Conory,laboroflovehhc.com,"Hughes Markets","Personnel clerk",181,77.0,B-,"2000 Citroen C5",Blue
0e00681d-2cd6-4d30-bb76-c032b0f227eb,American,"4452 Tanglewood Road",Saltillo,MS,38866,587-32-7555,662-869-7932,1,10/10/1994,KathleenEMcKim@dayrep.com,Ades1994,olganp.com,"Infinite Wealth Planners","Mental health aide",166,73.4,A+,"2005 Jensen SV-8",Red
f7ac3b4a-7411-4d09-81fa-0dc7abbbf9f8,American,"344 Honeysuckle Lane",Seattle,WA,98133,532-02-1641,360-509-4624,1,10/26/1967,CeliaDKenney@einrot.com,Achough,franksorcejr.com,"Yardbirds Home Center",Toolmaker,159,52.1,O-,"2005 Morgan 4",Blue
fb3a5bf7-6a37-425e-8257-4823cd49ec63,American,"4707 School Street",Washington,DC,20036,579-36-1749,202-994-1811,1,8/8/1997,PhyllisCSouthard@einrot.com,Nosinden,deluxbracelets.com,Awthentikz,"Loan authorizer",171,60.5,A+,"2009 Maybach 57",Blue
18c44894-4abd-401e-9d97-e238fe79fdf9,American,"1611 Hillview Drive","San Jose",CA,95131,607-98-9841,707-242-9190,1,4/22/1993,ThomasDCouncil@jourrapide.com,Rien1993,eyeofroundroast.com,"Thriftway Food Mart","Private banker",187,86.2,O+,"2007 Audi Q7",Green
508f050e-bf0e-4990-a622-8fbae6aebe4f,American,"2448 Young Road",Boise,ID,83702,518-67-2308,208-424-6837,1,7/23/1967,JohnDHenderson@gustr.com,Theassion,vadss.com,"Great Western",Broker,180,91.3,A+,"1999 Alfa Romeo 166",Green
2e2e2978-bedd-4315-b9bd-19a96acbd3e5,American,"3050 Buffalo Creek Road","White Bluff",TN,37187,757-01-4120,615-952-0717,1,6/21/1994,VivianWMyers@jourrapide.com,Forivento1994,xmsisi.com,Powerbod,Sprinklerfitter,158,71.8,O+,"2014 Mazda MAZDA3",Blue
0acb2ca5-b4f9-41ca-8905-9fbe2696cf26,American,"3122 Hart Ridge Road",Alpena,MI,49707,382-02-5497,989-354-4240,1,8/22/1944,LindsayGKennedy@armyspy.com,Shenell,pwwodwj.com,"Micro Design","Oxygen therapist",167,91.5,O+,"1997 Mercedes-Benz CLK",Blue
cf91d096-78ef-467e-b8d7-df55e0420fb2,American,"2387 Cunningham Court",Southfield,MI,48075,386-46-2133,248-714-6203,1,12/7/1972,MindyRAlexander@dayrep.com,Frocence,represidea.com,Wellby,Radiologist,163,99.7,O+,"2004 Toyota RAV4",Purple
087f4dd2-65b0-4786-837a-83ee603903b6,American,"4214 Williams Mine Road",Newark,NJ,07102,154-44-4495,908-290-9795,1,7/28/1959,JohnnyBKing@rhyta.com,Upore1959,jclmft.com,"Dreamscape Garden Care","Risk manager",174,91.6,A+,"2010 Hummer H3",Blue
7a63b7d1-6e2b-44c6-93cb-f7fce5f39ae3,American,"3172 Tori Lane","West Valley City",UT,84120,646-38-8876,801-638-0306,1,6/7/1992,DavidMLink@rhyta.com,Peetruse92,thermorepair.com,"Buena Vista Garden Maintenance","Building inspector",183,61.8,O-,"1992 Chrysler TC",Green
a2d1a68b-c82d-4882-8c4f-ac60ea1932ce,American,"84 Eden Drive","Glen Allen",VA,23060,693-01-0914,804-873-1435,1,3/9/1981,DavidMBailey@teleworm.us,Wipt1981,viralitylaugh.com,"The White Rabbit","Foot doctor",188,98.0,A+,"2011 Renault Clio",Black
eb162a7e-071e-4844-80e2-eb34a81b2d2e,American,"4372 Progress Way","New Hartford",IA,50660,485-26-6256,319-983-5562,1,12/31/1986,SusanJLollar@cuvox.de,Satingrame,eczemagone.com,"Budget Power","Adult literacy teacher",163,57.6,AB+,"2002 Jeep Willys 2",Blue
9d85787f-b609-42cf-b656-82ab14362c8e,American,"565 Summit Street","Cedar Rapids",IA,52486,480-40-8615,563-419-3596,1,3/18/1970,LatriceGMelendez@teleworm.us,Ditich,cashglow.com,"Gamma Realty","Aircraft and avionics service technician",153,105.9,A+,"2000 Nissan El Grand",Black
aecc4dae-9d67-4f9a-8573-98b83d3cdb1b,American,"4924 Highland Drive","Sturgeon Bay",WI,54235,395-64-7961,920-746-2179,1,10/14/1999,PatriciaEMeinhardt@jourrapide.com,Wasterem99,agenceghalleb.com,"On Cue","Petroleum technician",172,88.8,O+,"2008 Audi S6",White
23cba87d-a4d1-4ed1-bf93-f4bb7dff2c5a,American,"2276 Bluff Street",Hagerstown,MD,21740,218-35-0389,301-797-2543,1,12/30/1968,EugenePPope@rhyta.com,Gratin,alcsbronx.com,Raleigh's,"Brokerage clerk",178,72.2,O+,"2011 Kia Borrego",Blue
469d6ea6-c6c4-415b-ba51-b44d3d2f7b48,American,"404 Kidd Avenue",Kipnuk,AK,99614,574-74-1874,907-896-6212,1,5/18/1992,KathleenTFinlay@einrot.com,Likeeped,jesmb.com,"Architectural Genie","Speech writer",160,53.4,O+,"2010 Toyota Yaris",Purple
f534bb8b-a51c-4f47-9720-db03064d6062,American,"552 Wines Lane",Houston,TX,77002,627-26-1384,832-342-4696,1,11/5/1968,JulieAWoods@fleckens.hu,Excumse,WarPrevention.com,"Realty Solution","Adult secondary education teacher",167,85.7,B+,"2008 Honda Legend",Blue
86393283-336e-4aca-951d-caff83256923,American,"483 Heliport Loop",Bloomington,IN,47404,307-34-5258,812-730-2189,1,3/6/1985,BrendaJLong@dayrep.com,Falleaseed,themanitougroup.com,"Little Tavern","Radiation therapist",173,90.8,AB-,"2009 Kia Sedona",Blue
4dfd361a-e3dc-439f-9f56-08b583a1883b,American,"1131 Maple Court",Stlouis,MO,63101,492-02-3815,573-440-0283,1,9/29/1969,MatthewKThompson@jourrapide.com,Beene1969,anontradreport.com,Purity,"Older worker specialist",186,105.3,O+,"1998 Toyota Crown",Blue
a495eb5a-e59f-4bec-a8de-d3f02bfdb5d7,American,"2767 Camel Back Road",Bartlesville,OK,74003,443-07-1963,918-559-1089,1,2/14/1991,CharlotteRNord@gustr.com,Ronage,sopadenumeros.com,"Market Basket",Longshoremen,173,72.8,O-,"2001 Honda Mobilio",Red
7844a6ae-776d-4ff6-b4e3-7147a5edb251,American,"2088 Geneva Street",Brooklyn,NY,11206,123-34-0974,917-430-1815,1,4/4/1975,JohnHTaylor@fleckens.hu,Drinto75,betoche.com,"Pay 'N Pak",Biostatistician,175,115.6,O+,"1994 Mitsubishi 3000GT",Blue
460ed2f5-d14a-4d1f-b005-5a9824869cf6,American,"638 Beechwood Avenue","Jersey City",NJ,07305,140-68-8911,908-762-1112,1,1/25/1966,YeseniaDRuppe@superrito.com,Anniand,oemtel.com,"Farrell's Ice Cream Parlour","Ornamental ironworker",170,51.2,O+,"1992 Jaguar XJR-15",Blue
543abde2-4986-4cfa-b35e-843340c885d8,American,"3689 Oak Avenue",Wayne,NJ,07477,158-05-0085,848-248-2254,1,12/18/1957,AustinAOrtiz@cuvox.de,Hoready,dailyfocustips.com,"Great American Music","Land acquisition specialist",177,69.0,O+,"2011 Honda Ridgeline",Green
e8c85ab6-4e37-414a-ab82-318772f86759,American,"2523 Long Street",Gainesville,FL,32601,766-12-8470,352-232-9664,1,1/20/1960,MarkBFunk@armyspy.com,Thistor,wiltonbfk.com,"Planet Profit","Typesetting machine tender",173,75.0,O+,"2004 Porsche Cayenne",Blue
908e8d34-5b1a-4257-b08a-36493567c287,American,"4980 Mutton Town Road",Redmond,WA,98052,534-94-4513,360-682-4235,1,11/25/1954,RaymondEHuey@teleworm.us,Winger1954,staticgeek.com,Ole's,"Maintenance technician",185,75.7,A+,"2007 Saturn Outlook",Blue
972ad671-0c2e-4f9d-af39-4d2e51467bdb,American,"2609 Bloomfield Way",Augusta,ME,04330,005-66-4085,207-623-3936,1,11/5/1994,WarrenDPierson@superrito.com,Rouring1994,moneyperfection.com,"Crafts & More","Bindery worker",180,59.6,A+,"2008 Mazda DrifterX",Blue
153e8754-56ec-4e57-8b66-cb287216da05,American,"4561 Worthington Drive",Irving,TX,75062,630-72-1369,972-570-2157,1,3/1/1954,KimberlyWLasalle@cuvox.de,Miltured,astraauctions.com,"Newmark & Lewis","Courtesy van driver",163,100.5,B+,"2001 TVR Speed 12",Green
f2d0ebcf-d997-42c4-b7db-b35a8b4e99ff,American,"1258 Brighton Circle Road",Braham,MN,55006,474-37-3955,320-396-0689,1,4/19/1952,CharlieRFuson@rhyta.com,Traideckon,hotsmusic.com,"O.K. Fairbanks","Copy writer",181,91.2,O+,"2007 Land Rover Discovery",Blue
1ed2ea08-a9f6-480a-ae66-726e7cde67fd,American,"4003 Washburn Street","Baton Rouge",LA,70802,659-12-4683,225-460-4205,1,3/11/1945,LesPBurke@superrito.com,Hicave,ronniedevries.com,Terra,"Cementing and gluing machine operator",181,96.4,A-,"2004 Skoda Octavia",Blue
0ab23659-be8b-415c-bd65-a749bd9e9476,American,"1210 Harry Place",Charlotte,NC,28263,685-03-4548,704-813-2155,1,3/1/1946,MaryWBanda@jourrapide.com,Hisidle,wordconnectors.com,"Big Star Markets","Career-technical teacher",170,64.0,B+,"2002 Peugeot 807",Orange
79eb2cbf-7077-4d7c-9591-0bd24a569d5e,American,"3614 Irving Place","Maryland Heights",MO,63141,493-24-1507,636-216-7694,1,4/24/1951,JosephLYoung@armyspy.com,Trablinever,TrashProfessionals.com,"Kenny Rogers Roasters","Food batchmaker",171,100.6,O+,"2010 Mitsubishi Pajero",Blue
b22e865a-5891-4be1-8a74-881b3696449d,American,"1289 Elk Creek Road",Marietta,GA,30064,252-39-2459,770-528-6801,1,4/25/1979,LouisePZarate@teleworm.us,Equaidell,veraneo.com,Klopfenstein's,Adjuster,162,85.1,B+,"2002 Daihatsu Naked",Green
b03dc723-3e41-40aa-b753-12946a2e5b43,American,"4453 Woodhill Avenue",Elkridge,MD,21227,212-12-3767,410-799-5275,1,8/16/1935,DianeMCook@cuvox.de,Friken,dgwconnect.com,"Gov Mart","Soil conservationist",170,55.6,O+,"2011 Suzuki Alto",Blue
1701a240-9ddc-4e56-875d-ed64bc61187e,American,"1553 Evergreen Lane","Los Angeles",CA,90029,571-74-4824,323-644-8840,1,8/24/1953,MaryKAlbert@einrot.com,Lierected,camocomics.com,"Life Map","Fish hatchery manager",165,101.9,A+,"1999 Suzuki Grand Vitara",Red
83956f4a-bcd8-4a31-b5db-03f13f5cfcec,American,"1082 Lords Way",Memphis,TN,38110,761-01-6963,731-618-3536,1,3/8/1997,KatieRDigennaro@rhyta.com,Creas1997,festivalbest.com,Strawberries,"Control and valve installer",163,67.8,B+,"2010 Citroen C-Crosser",Purple
1e70efe2-4f2a-42e4-9114-390352f515fc,American,"600 Fidler Drive","San Antonio",TX,78240,459-95-5157,210-691-4285,1,10/6/1969,JuanitaPBussey@gustr.com,Cappegard,patrickplacepoa.com,"John F. Lawhon","Cost/investment recovery technician",154,81.7,O+,"1997 Fiat Vivace",Purple
69f34448-e0dc-40b5-a28d-883d637be464,American,"603 Fannie Street",Garwood,TX,77442,643-52-5684,979-243-0445,1,3/1/1999,KristenDVogt@cuvox.de,Behinscathe,unbuckramedical.com,"Bombay Company","Press secretary",153,84.8,B-,"2003 Ford Econoline",Green
3e8d521f-7be5-4a92-a75b-7d0de945e2fa,American,"3515 Elmwood Avenue",Chandler,AZ,85225,601-49-4162,480-917-8682,1,7/21/1959,DavidFCalzada@fleckens.hu,Barten,squirrelluck.com,Prospa-Pal,"Service technician",184,64.8,A+,"1995 Audi S6",Black
eec1f8c6-54b6-45b7-952f-731e54cdd75b,American,"661 Patterson Road","New York",NY,10001,068-14-3991,718-870-2288,1,5/23/1980,BethSMcHaney@rhyta.com,Bitterephe1980,janiceingenito.com,"Affinity Investment Group","Sewer pipe cleaner",161,100.8,A+,"1999 Fiat Multipla",Purple
d55d84eb-1147-4f86-9666-bf7411882753,American,"839 Whaley Lane",Brookfield,WI,53005,395-44-8151,262-483-3240,1,7/5/1975,HenryKCummings@gustr.com,Hernight75,vtgec.com,"Pace Membership Warehouse","Food and tobacco roasting, baking, and drying machine operator",178,74.2,A+,"1992 BMW 325",Blue
cb66228c-c19b-4ca8-b779-6e4b1ec33e0d,American,"1421 Brownton Road",Jackson,MS,39201,587-67-3261,662-384-1776,1,2/27/1983,CarlosMHarris@einrot.com,Untand,conexionamos.com,"A. L. Price","Accounts payable clerk",171,84.8,O-,"2005 Hyundai Santa Fe",White
f803a906-f6ab-4bf5-88f1-c8f9c65f8f28,American,"1999 Victoria Court","Blue Hill",ME,04614,007-64-2141,207-374-7304,1,11/8/1975,RichardMCovington@armyspy.com,Odis1975,toliniplaw.com,"A+ Investments","Labor economist",182,75.6,B+,"2005 Scion xB",Blue
e906f151-42ad-4ea5-ab54-55785f430328,American,"1719 High Meadow Lane","Mountain Top",PA,18707,180-22-3753,570-474-8202,1,8/13/1989,MollieGParker@dayrep.com,Gras1989,greasygears.com,"Greenwich IGA","Inside order clerk",173,75.4,A+,"2006 Opel Vectra",Blue
b5fc1125-1cd3-4ded-a4ae-3dbee4a1f3c2,American,"3389 Caynor Circle",Summit,NJ,07901,152-60-1605,908-473-9904,1,2/14/1956,HelenSAnderson@fleckens.hu,Laung1956,totolitos.com,SoundTrack,"Condominium association manager",158,64.0,B+,"2009 Hummer H2",Purple
ceee0642-a743-4952-852e-658b5252dcbb,American,"2125 Bingamon Branch Road",Patterson,NY,12563,110-64-4763,845-878-5085,1,10/7/1967,FlorenceBDresser@superrito.com,Hadity67,CartoonInsider.com,"Little Tavern","Flight service specialist",160,94.0,A+,"2009 Maserati Quattroporte",Blue
cef4f948-3d24-43d0-9c3b-95594de18f4d,American,"1708 College View",Tilden,IL,62286,340-92-6466,618-587-9565,1,12/17/1941,LynnRLewis@einrot.com,Curpose,fatsharkdesigns.com,"Jewel Mart","Community dietitian",170,102.1,B+,"2005 Jaguar XKR",Orange
